1.545000	12.429438	2.473866
1.550000	12.169754	2.500121
1.555000	11.916089	2.526592
1.560000	11.668347	2.553273
1.565000	11.426428	2.580160
1.570000	11.190237	2.607248
1.575000	10.959674	2.634530
1.580000	10.734641	2.662001
1.585000	10.515041	2.689654
1.590000	10.300776	2.717484
1.595000	10.091749	2.745483
1.600000	9.887861	2.773644
1.605000	9.689018	2.801961
1.610000	9.495123	2.830425
1.615000	9.306081	2.859029
1.620000	9.121798	2.887764
1.625000	8.942180	2.916622
1.630000	8.767135	2.945595
1.635000	8.596572	2.974673
1.640000	8.430400	3.003847
1.645000	8.268529	3.033107
1.650000	8.110873	3.062444
1.655000	7.957342	3.091846
1.660000	7.807853	3.121304
1.665000	7.662320	3.150807
1.670000	7.520660	3.180343
1.675000	7.382791	3.209901
1.680000	7.248634	3.239469
1.685000	7.118108	3.269035
1.690000	6.991136	3.298588
1.695000	6.867643	3.328113
1.700000	6.747552	3.357599
1.705000	6.630791	3.387032
1.710000	6.517288	3.416398
1.715000	6.406972	3.445684
1.720000	6.299774	3.474877
1.725000	6.195627	3.503961
1.730000	6.094464	3.532923
1.735000	5.996221	3.561747
1.740000	5.900835	3.590419
1.745000	5.808244	3.618924
1.750000	5.718387	3.647247
1.755000	5.631207	3.675371
1.760000	5.546644	3.703282
1.765000	5.464644	3.730963
1.770000	5.385153	3.758399
1.775000	5.308116	3.785574
1.780000	5.233482	3.812471
1.785000	5.161201	3.839075
1.790000	5.091223	3.865368
1.795000	5.023502	3.891335
1.800000	4.957991	3.916959
1.805000	4.894645	3.942224
1.810000	4.833421	3.967113
1.815000	4.774276	3.991611
1.820000	4.717169	4.015699
1.825000	4.662061	4.039364
1.830000	4.608913	4.062587
1.835000	4.557689	4.085353
1.840000	4.508352	4.107646
1.845000	4.460868	4.129450
1.850000	4.415203	4.150750
1.855000	4.371325	4.171530
1.860000	4.329203	4.191775
1.865000	4.288808	4.211469
1.870000	4.250110	4.230599
1.875000	4.213082	4.249149
1.880000	4.177698	4.267106
1.885000	4.143932	4.284455
1.890000	4.111761	4.301183
1.895000	4.081162	4.317278
1.900000	4.052111	4.332726
1.905000	4.024590	4.347515
1.910000	3.998577	4.361634
1.915000	3.974054	4.375070
1.920000	3.951004	4.387814
1.925000	3.929410	4.399854
1.930000	3.909257	4.411180
1.935000	3.890529	4.421785
1.940000	3.873214	4.431657
1.945000	3.857299	4.440790
1.950000	3.842772	4.449176
1.955000	3.829623	4.456808
1.960000	3.817843	4.463678
1.965000	3.807424	4.469782
1.970000	3.798356	4.475114
1.975000	3.790635	4.479669
1.980000	3.784255	4.483444
1.985000	3.779211	4.486435
1.990000	3.775499	4.488639
1.995000	3.773118	4.490056
